date,Score 1,Score 2,Score 3,Score 4,Score 5,Overall,Data
12/28/2018,55.41443127,60.78204567,20.0500646,60.0135811,95.79475309,58.41097514,H2S
12/29/2018,58.2604706,61.7288464,20.67183463,60.14165875,98.7654321,59.91364849,H2S
12/30/2018,55.58933955,61.4516624,20.28423773,60.06040561,96.91358025,58.85984511,H2S
12/31/2018,58.23150853,64.77766212,19.99354005,60.0346313,95.52469136,59.71240667,H2S
12/1/2018,68.41493161,72.30022106,18.69347545,59.84635071,94.56699346,62.76439446,NO2
12/2/2018,55.4749351,68.41505667,18.91957364,59.73206103,90.39351852,58.58702899,NO2
12/3/2018,69.32665186,75.71482958,20.09851421,59.82057641,96.02623457,64.19736133,NO2
12/4/2018,74.62607063,80.90454888,17.79715762,59.84632479,95.65972222,65.76676483,NO2
12/5/2018,77.91054908,84.06890904,18.93572351,59.84635071,95.79248366,67.3108032,NO2
12/6/2018,71.75297381,81.32755865,17.77293282,59.8205479,89.91013072,64.11682878,NO2
12/7/2018,75.92271744,82.58706888,19.9370155,59.84635071,95.25462963,66.70955643,NO2
12/8/2018,74.98885061,82.40262292,19.74321705,59.84635071,94.3287037,66.261949,NO2
12/9/2018,72.79542529,79.40926065,18.70155039,59.82057641,94.60784314,65.06693118,NO2
12/10/2018,73.14566247,80.31800404,17.52260982,59.84632479,94.18402778,65.00332578,NO2
12/11/2018,67.27472866,77.91257245,18.45930233,59.89789932,93.38235294,63.38537114,NO2
12/12/2018,69.62966502,78.41668888,18.82267442,59.97522224,95.22058824,64.41296776,NO2
12/13/2018,67.15035916,72.43324179,19.28294574,59.89789932,92.12962963,62.17881513,NO2
12/14/2018,69.33809088,77.00960603,19.25872093,59.84635071,92.01388889,63.49333149,NO2
12/15/2018,70.38109908,74.74047072,20.00161499,59.82057641,95.5632716,64.10140656,NO2
12/16/2018,64.3431199,74.94505271,19.75936693,59.63606538,89.4371345,61.62414788,NO2
12/17/2018,68.90484098,74.64522699,21.18863049,59.84635071,95.90643275,64.09829638,NO2
12/18/2018,68.09181975,77.79905566,21.66505168,60.03686104,93.15972222,64.15050207,NO2
12/19/2018,66.68836524,73.65847956,21.6004522,60.01581084,92.88194444,62.96901045,NO2
12/20/2018,66.31804032,76.83119862,21.56007752,60.0346313,92.70833333,63.49045622,NO2
12/21/2018,69.97545514,75.76670655,22.02034884,60.16743306,94.6875,64.52348872,NO2
12/22/2018,69.5197733,77.59008164,20.88178295,60.00912162,94.51754386,64.50366067,NO2
12/23/2018,64.55153255,74.06556425,20.76065891,59.97442836,93.96929825,62.66429647,NO2
12/24/2018,73.01692458,80.46226423,21.28552972,60.13398698,96.34502924,66.24874695,NO2
12/25/2018,67.04142515,73.86060964,20.83333333,60.07030712,94.29824561,63.22078417,NO2
12/26/2018,67.05277129,81.27232819,20.53456072,59.92347513,92.94590643,64.34580835,NO2
12/27/2018,69.24344009,74.00137767,20.14696382,59.95749268,91.19152047,62.90815895,NO2
12/28/2018,65.65407315,71.81208297,19.19412145,60.0135811,91.70524691,61.67582112,NO2
12/29/2018,66.43790746,74.96324987,19.5251938,60.14165875,93.28703704,62.87100938,NO2
12/30/2018,67.216451,77.88207886,19.4121447,60.06040561,92.74691358,63.46359875,NO2
12/31/2018,64.03183557,73.48912784,19.33947028,60.0346313,92.39969136,61.85895127,NO2
12/1/2018,81.37960847,82.99982854,20.06621447,59.84635071,95.87191358,68.03278316,O3
12/2/2018,71.62508888,74.3081601,20.12273902,57.06948479,96.14197531,63.85348962,O3
12/3/2018,81.46707652,80.4812202,20.42151163,59.80843695,97.56944444,67.94953795,O3
12/4/2018,82.99829435,83.87953805,18.3624031,59.84632479,98.69791667,68.75689539,O3
12/5/2018,88.08548755,88.88640177,19.51711886,59.84635071,98.73366013,71.0138038,O3
12/6/2018,82.54912433,87.75571322,18.35432817,59.8205479,92.85130719,68.26620416,O3
12/7/2018,88.74465328,89.55042196,20.6879845,59.84635071,98.84259259,71.53440061,O3
12/8/2018,87.96195652,89.53873648,20.51033592,59.84635071,97.99382716,71.17024136,O3
12/9/2018,88.12686782,89.00387142,19.51711886,59.82057641,98.73366013,71.04041893,O3
12/10/2018,87.28364578,87.84116562,18.34625323,59.84632479,98.61111111,70.38570011,O3
12/11/2018,85.13010323,84.89662302,19.46866925,59.89789932,98.48856209,69.57637138,O3
12/12/2018,84.84096134,88.14605397,19.30717054,59.97522224,97.67156863,69.98819534,O3
12/13/2018,82.59961549,82.40383022,19.80781654,59.89789932,94.63734568,67.86930145,O3
12/14/2018,75.89394818,80.03755877,20.14696382,57.19067028,96.25771605,65.90537142,O3
12/15/2018,79.28213428,77.45623105,20.59108527,59.04798968,98.37962963,66.95141398,O3
12/16/2018,78.78623684,77.49128308,20.95445736,59.84635071,94.84649123,66.38496385,O3
12/17/2018,88.52547908,88.80489064,21.85077519,59.84635071,98.90350877,71.58620088,O3
12/18/2018,87.7235107,88.17123643,22.57751938,60.02571235,97.08333333,71.11626244,O3
12/19/2018,86.12462252,88.57251382,22.43217054,60.00912162,96.45833333,70.71935237,O3
12/20/2018,84.84412068,86.84408511,22.5129199,60.0056447,96.80555556,70.20246519,O3
12/21/2018,73.69206346,77.43107768,21.64082687,59.79231358,93.05555556,65.12236743,O3
12/22/2018,83.25386817,88.23483665,21.0998062,59.96229711,95.50438596,69.61103882,O3
